student_id,department,category,faculty_name,subject,rating,comment,sentiment,clean_comment,sentiment_label
STU1035,Computer Science,Lab Infrastructure,,,3,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1035,Computer Science,Placements,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1035,Computer Science,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1035,Computer Science,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1035,Computer Science,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1035,Computer Science,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1036,Information Technology,Faculty Performance,Dr. Meera Krishnan,Machine Learning,3,Needs improvement,unhappy,needs improvement,0
STU1036,Information Technology,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1036,Information Technology,Library Facilities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1036,Information Technology,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1036,Information Technology,Placements,,,4,Exceptional teaching and guidance,neutral,exceptional teaching guidance,1
STU1036,Information Technology,Internships,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1036,Information Technology,Extracurricular Activities,,,1,Poor course structure,unhappy,poor course structure,0
STU1036,Information Technology,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU1036,Information Technology,International Collaborations,,,4,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1037,Information Technology,Faculty Performance,Dr. Sopan Khurana,Data Structures,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1037,Information Technology,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1037,Information Technology,Library Facilities,,,3,Outstanding course content and delivery,unhappy,outstanding course content delivery,0
STU1037,Information Technology,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1037,Information Technology,Placements,,,2,Poor course structure,unhappy,poor course structure,0
STU1037,Information Technology,Internships,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1037,Information Technology,Extracurricular Activities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1037,Information Technology,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU1037,Information Technology,International Collaborations,,,2,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1038,Electrical,Faculty Performance,Dr. Priya Sharma,Database Management System,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1038,Electrical,College Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1038,Electrical,Library Facilities,,,4,Average experience,happy,average experience,2
STU1038,Electrical,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1038,Electrical,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1038,Electrical,Internships,,,3,Average teaching experience,neutral,average teaching experience,1
STU1038,Electrical,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1038,Electrical,Industry Connections,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1038,Electrical,International Collaborations,,,5,Moderate course content,neutral,moderate course content,1
STU1039,Mechanical,Faculty Performance,Dr. Girish Talmale,Data Structures,5,Average experience,happy,average experience,2
STU1039,Mechanical,College Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1039,Mechanical,Library Facilities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1039,Mechanical,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1039,Mechanical,Placements,,,1,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1039,Mechanical,Internships,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1039,Mechanical,Extracurricular Activities,,,3,Moderate course content,neutral,moderate course content,1
STU1039,Mechanical,Industry Connections,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1039,Mechanical,International Collaborations,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1040,Information Technology,Faculty Performance,Dr. Sopan Khurana,Computer Networks,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1040,Information Technology,College Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1040,Information Technology,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1040,Information Technology,Lab Infrastructure,,,1,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1040,Information Technology,Placements,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1040,Information Technology,Internships,,,3,Moderate course content,neutral,moderate course content,1
STU1040,Information Technology,Extracurricular Activities,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1040,Information Technology,Industry Connections,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1040,Information Technology,International Collaborations,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1041,Computer Science,Faculty Performance,Dr. Meera Krishnan,Software Engineering,1,Lack of practical knowledge,happy,lack practical knowledge,2
STU1041,Computer Science,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1041,Computer Science,Library Facilities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1041,Computer Science,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1041,Computer Science,Placements,,,1,Poor course structure,unhappy,poor course structure,0
STU1041,Computer Science,Internships,,,5,Average experience,happy,average experience,2
STU1041,Computer Science,Extracurricular Activities,,,1,Poor course structure,unhappy,poor course structure,0
STU1041,Computer Science,Industry Connections,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1041,Computer Science,International Collaborations,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1042,Mechanical,Faculty Performance,Dr. Harsh Singh,Machine Learning,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1042,Mechanical,College Infrastructure,,,3,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1042,Mechanical,Library Facilities,,,3,Moderate course content,unhappy,moderate course content,0
STU1042,Mechanical,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1042,Mechanical,Placements,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1042,Mechanical,Internships,,,2,Poor course structure,unhappy,poor course structure,0
STU1042,Mechanical,Extracurricular Activities,,,1,Poor course structure,unhappy,poor course structure,0
STU1042,Mechanical,Industry Connections,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1042,Mechanical,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1043,Electrical,Faculty Performance,Dr. Rajesh Patil,Database Management System,3,Average teaching experience,neutral,average teaching experience,1
STU1043,Electrical,College Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1043,Electrical,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1043,Electrical,Lab Infrastructure,,,1,Needs improvement,unhappy,needs improvement,0
STU1043,Electrical,Placements,,,2,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1043,Electrical,Internships,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1043,Electrical,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1043,Electrical,Industry Connections,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1043,Electrical,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1044,Computer Science,Faculty Performance,Dr. Priya Sharma,Software Engineering,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1044,Computer Science,College Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1044,Computer Science,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1044,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1044,Computer Science,Placements,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1044,Computer Science,Internships,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1044,Computer Science,Extracurricular Activities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1044,Computer Science,Industry Connections,,,1,Poor course structure,unhappy,poor course structure,0
STU1044,Computer Science,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1045,Electronics,Faculty Performance,Dr. Rajesh Patil,Database Management System,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1045,Electronics,College Infrastructure,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1045,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1045,Electronics,Lab Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1045,Electronics,Placements,,,3,Moderate course content,unhappy,moderate course content,0
STU1045,Electronics,Internships,,,2,Poor course structure,unhappy,poor course structure,0
