student_id,department,category,faculty_name,subject,rating,comment,sentiment
STU0788,Mechanical,Faculty Performance,Dr. Harsh Singh,Software Engineering,2,Needs improvement,unhappy
STU0788,Mechanical,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0788,Mechanical,Library Facilities,,,1,Outdated teaching methods,unhappy
STU0788,Mechanical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0788,Mechanical,Placements,,,1,Poor course structure,unhappy
STU0788,Mechanical,Internships,,,5,Highly knowledgeable and supportive faculty,happy
STU0788,Mechanical,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU0788,Mechanical,Industry Connections,,,4,Exceptional teaching and guidance,neutral
STU0788,Mechanical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy
STU0789,Computer Science,Faculty Performance,Dr. Rajesh Patil,Software Engineering,1,Lack of practical knowledge,unhappy
STU0789,Computer Science,College Infrastructure,,,1,Poor course structure,unhappy
STU0789,Computer Science,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU0789,Computer Science,Lab Infrastructure,,,1,Outstanding course content and delivery,happy
STU0789,Computer Science,Placements,,,3,Average teaching experience,neutral
STU0789,Computer Science,Internships,,,3,Average teaching experience,neutral
STU0789,Computer Science,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU0789,Computer Science,Industry Connections,,,1,Highly knowledgeable and supportive faculty,unhappy
STU0789,Computer Science,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU0790,Electronics,Faculty Performance,Dr. Sopan Khurana,Computer Networks,1,Poor course structure,unhappy
STU0790,Electronics,College Infrastructure,,,2,Could improve practical exposure,neutral
STU0790,Electronics,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU0790,Electronics,Lab Infrastructure,,,1,Outdated teaching methods,neutral
STU0790,Electronics,Placements,,,2,Poor course structure,unhappy
STU0790,Electronics,Internships,,,5,Outstanding course content and delivery,happy
STU0790,Electronics,Extracurricular Activities,,,4,Average experience,happy
STU0790,Electronics,Industry Connections,,,3,Average teaching experience,neutral
STU0790,Electronics,International Collaborations,,,3,Could improve practical exposure,neutral
STU0791,Electronics,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,2,Lack of practical knowledge,unhappy
STU0791,Electronics,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU0791,Electronics,Library Facilities,,,2,Poor course structure,unhappy
STU0791,Electronics,Lab Infrastructure,,,2,Poor course structure,unhappy
STU0791,Electronics,Placements,,,3,Moderate course content,happy
STU0791,Electronics,Internships,,,1,Poor course structure,unhappy
STU0791,Electronics,Extracurricular Activities,,,2,Outdated teaching methods,unhappy
STU0791,Electronics,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0791,Electronics,International Collaborations,,,5,Highly knowledgeable and supportive faculty,neutral
STU0792,Electronics,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,5,Exceptional teaching and guidance,happy
STU0792,Electronics,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0792,Electronics,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy
STU0792,Electronics,Lab Infrastructure,,,1,Poor course structure,unhappy
STU0792,Electronics,Placements,,,2,Lack of practical knowledge,unhappy
STU0792,Electronics,Internships,,,3,Could improve practical exposure,neutral
STU0792,Electronics,Extracurricular Activities,,,3,Average teaching experience,neutral
STU0792,Electronics,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU0792,Electronics,International Collaborations,,,5,Needs improvement,unhappy
STU0793,Electronics,Faculty Performance,Dr. Girish Talmale,Artificial Intelligence,1,Poor course structure,unhappy
STU0793,Electronics,College Infrastructure,,,3,Lack of practical knowledge,unhappy
STU0793,Electronics,Library Facilities,,,2,Lack of practical knowledge,unhappy
STU0793,Electronics,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0793,Electronics,Placements,,,3,Moderate course content,neutral
STU0793,Electronics,Internships,,,3,Average teaching experience,neutral
STU0793,Electronics,Extracurricular Activities,,,3,Moderate course content,happy
STU0793,Electronics,Industry Connections,,,3,Moderate course content,neutral
STU0793,Electronics,International Collaborations,,,3,Moderate course content,neutral
STU0794,Information Technology,Faculty Performance,Dr. Rajesh Patil,Machine Learning,1,Outdated teaching methods,unhappy
STU0794,Information Technology,College Infrastructure,,,1,Poor course structure,neutral
STU0794,Information Technology,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy
STU0794,Information Technology,Lab Infrastructure,,,2,Outdated teaching methods,unhappy
STU0794,Information Technology,Placements,,,2,Poor course structure,happy
STU0794,Information Technology,Internships,,,4,Outstanding course content and delivery,happy
STU0794,Information Technology,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,neutral
STU0794,Information Technology,Industry Connections,,,2,Outdated teaching methods,unhappy
STU0794,Information Technology,International Collaborations,,,4,Outstanding course content and delivery,happy
STU0795,Information Technology,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,5,Lack of practical knowledge,unhappy
STU0795,Information Technology,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU0795,Information Technology,Library Facilities,,,2,Poor course structure,unhappy
STU0795,Information Technology,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,unhappy
STU0795,Information Technology,Placements,,,4,Highly knowledgeable and supportive faculty,neutral
STU0795,Information Technology,Internships,,,3,Average teaching experience,neutral
STU0795,Information Technology,Extracurricular Activities,,,1,Poor course structure,unhappy
STU0795,Information Technology,Industry Connections,,,5,Outstanding course content and delivery,happy
STU0795,Information Technology,International Collaborations,,,3,Moderate course content,neutral
STU0796,Computer Science,Faculty Performance,Dr. Girish Talmale,Machine Learning,1,Lack of practical knowledge,unhappy
STU0796,Computer Science,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0796,Computer Science,Library Facilities,,,1,Poor course structure,unhappy
STU0796,Computer Science,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0796,Computer Science,Placements,,,4,Outstanding course content and delivery,happy
STU0796,Computer Science,Internships,,,4,Outstanding course content and delivery,happy
STU0796,Computer Science,Extracurricular Activities,,,3,Moderate course content,neutral
STU0796,Computer Science,Industry Connections,,,1,Poor course structure,unhappy
STU0796,Computer Science,International Collaborations,,,3,Average experience,neutral
STU0797,Electrical,Faculty Performance,Dr. Sopan Khurana,Database Management System,5,Moderate course content,neutral
STU0797,Electrical,College Infrastructure,,,3,Moderate course content,neutral
STU0797,Electrical,Library Facilities,,,5,Could improve practical exposure,unhappy
STU0797,Electrical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0797,Electrical,Placements,,,2,Lack of practical knowledge,unhappy
STU0797,Electrical,Internships,,,1,Moderate course content,neutral
STU0797,Electrical,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU0797,Electrical,Industry Connections,,,3,Poor course structure,unhappy
STU0797,Electrical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy
STU0798,Electronics,Faculty Performance,Dr. Priya Sharma,Machine Learning,5,Highly knowledgeable and supportive faculty,happy
STU0798,Electronics,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0798,Electronics,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0798,Electronics,Lab Infrastructure,,,3,Average teaching experience,neutral
STU0798,Electronics,Placements,,,1,Outdated teaching methods,unhappy
STU0798,Electronics,Internships,,,5,Exceptional teaching and guidance,happy
STU0798,Electronics,Extracurricular Activities,,,1,Average teaching experience,neutral
STU0798,Electronics,Industry Connections,,,1,Poor course structure,unhappy
STU0798,Electronics,International Collaborations,,,3,Average experience,neutral
STU0799,Electronics,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,3,Average experience,neutral
STU0799,Electronics,College Infrastructure,,,3,Could improve practical exposure,neutral
STU0799,Electronics,Library Facilities,,,1,Lack of practical knowledge,unhappy
STU0799,Electronics,Lab Infrastructure,,,2,Poor course structure,unhappy
STU0799,Electronics,Placements,,,2,Outdated teaching methods,unhappy
STU0799,Electronics,Internships,,,3,Outdated teaching methods,unhappy
STU0799,Electronics,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy
STU0799,Electronics,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU0799,Electronics,International Collaborations,,,1,Poor course structure,unhappy
STU0800,Computer Science,Faculty Performance,Dr. Girish Talmale,Artificial Intelligence,4,Highly knowledgeable and supportive faculty,happy
STU0800,Computer Science,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU0800,Computer Science,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0800,Computer Science,Lab Infrastructure,,,2,Outdated teaching methods,unhappy
STU0800,Computer Science,Placements,,,3,Average teaching experience,neutral
STU0800,Computer Science,Internships,,,1,Poor course structure,unhappy
STU0800,Computer Science,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy
STU0800,Computer Science,Industry Connections,,,5,Exceptional teaching and guidance,neutral
STU0800,Computer Science,International Collaborations,,,5,Average experience,happy
STU0801,Computer Science,Faculty Performance,Dr. Rajesh Patil,Artificial Intelligence,1,Poor course structure,unhappy
STU0801,Computer Science,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0801,Computer Science,Library Facilities,,,3,Average teaching experience,neutral
STU0801,Computer Science,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy
STU0801,Computer Science,Placements,,,2,Poor course structure,neutral
STU0801,Computer Science,Internships,,,1,Poor course structure,unhappy
STU0801,Computer Science,Extracurricular Activities,,,1,Poor course structure,unhappy
STU0801,Computer Science,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy
STU0801,Computer Science,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU0802,Electronics,Faculty Performance,Dr. Priya Sharma,Database Management System,3,Exceptional teaching and guidance,happy
STU0802,Electronics,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU0802,Electronics,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU0802,Electronics,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU0802,Electronics,Placements,,,3,Moderate course content,neutral
STU0802,Electronics,Internships,,,2,Outdated teaching methods,unhappy
STU0802,Electronics,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0802,Electronics,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU0802,Electronics,International Collaborations,,,4,Average experience,happy
STU0803,Electronics,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,4,Poor course structure,unhappy
STU0803,Electronics,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0803,Electronics,Library Facilities,,,1,Poor course structure,unhappy
STU0803,Electronics,Lab Infrastructure,,,3,Could improve practical exposure,neutral
STU0803,Electronics,Placements,,,3,Moderate course content,neutral
STU0803,Electronics,Internships,,,3,Moderate course content,neutral
STU0803,Electronics,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU0803,Electronics,Industry Connections,,,1,Lack of practical knowledge,happy
STU0803,Electronics,International Collaborations,,,5,Outstanding course content and delivery,happy
